object_id,subset,source,source_uid,source_model_path,texture_root,format,has_mesh,has_uv,has_albedo,has_normal,has_roughness,has_metallic,roughness_valid,metallic_valid,material_slot_count,needs_conversion,needs_material_bake,audit_status,reject_reason,license,notes,audit_time,auditor
kenney_fallback_147c30e6dc1f0be6d6e9,landscape,kenney_selected,kenney_fallback_147c30e6dc1f0be6d6e9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-slant.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_14d2fae0c1d0aa26eccd,landscape,kenney_selected,kenney_fallback_14d2fae0c1d0aa26eccd,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/lantern-candle.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_14e14beb1f37c9c25bbc,landscape,kenney_selected,kenney_fallback_14e14beb1f37c9c25bbc,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/crypt.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_154f2a3e34fd04acd995,landscape,kenney_selected,kenney_fallback_154f2a3e34fd04acd995,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-square-mid-open.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1555c2d7d436f44807ff,landscape,kenney_selected,kenney_fallback_1555c2d7d436f44807ff,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/bridge-draw.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1620d1b86bb4b8eda1be,landscape,kenney_selected,kenney_fallback_1620d1b86bb4b8eda1be,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/flag-wide.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_16838419195228109f11,landscape,kenney_selected,kenney_fallback_16838419195228109f11,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/ground.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_16d05e41009e45010572,landscape,kenney_selected,kenney_fallback_16d05e41009e45010572,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/tree-log.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_16fd58d239f0c3e08adf,landscape,kenney_selected,kenney_fallback_16fd58d239f0c3e08adf,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-square.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_181b9fddf693b1f11d11,landscape,kenney_selected,kenney_fallback_181b9fddf693b1f11d11,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/tower-hexagon-top-wood.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1846685047b26ea51276,landscape,kenney_selected,kenney_fallback_1846685047b26ea51276,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/light-curved-double.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1858ae9cf2009808d740,landscape,kenney_selected,kenney_fallback_1858ae9cf2009808d740,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/tile-slant.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_188091dcb32d2591c36f,landscape,kenney_selected,kenney_fallback_188091dcb32d2591c36f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-straight.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_18e338f2d810aa792941,landscape,kenney_selected,kenney_fallback_18e338f2d810aa792941,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/light-curved.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1964de16f555b83c59c4,landscape,kenney_selected,kenney_fallback_1964de16f555b83c59c4,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/light-square-cross.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1a70aa97591abd95b672,landscape,kenney_selected,kenney_fallback_1a70aa97591abd95b672,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/tower-square.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1af9caa391c2d56994ca,landscape,kenney_selected,kenney_fallback_1af9caa391c2d56994ca,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/wall-half.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1b3b16d0f15c83856106,landscape,kenney_selected,kenney_fallback_1b3b16d0f15c83856106,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/tile-slantHigh.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1bfaa680614845f7b583,landscape,kenney_selected,kenney_fallback_1bfaa680614845f7b583,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/brick-wall-end.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1c6aa2d31f43e5df0950,landscape,kenney_selected,kenney_fallback_1c6aa2d31f43e5df0950,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/tower-slant-roof.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1c8f75f2d9bf50d1778c,landscape,kenney_selected,kenney_fallback_1c8f75f2d9bf50d1778c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-square-top.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1d2d16440561b8da1d76,landscape,kenney_selected,kenney_fallback_1d2d16440561b8da1d76,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/bridge-straight-pillar.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1d3cdc0c03aaeccd2c66,landscape,kenney_selected,kenney_fallback_1d3cdc0c03aaeccd2c66,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/character-keeper.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1e5fecac67e112200bb5,landscape,kenney_selected,kenney_fallback_1e5fecac67e112200bb5,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/wall-corner-slant.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1ea077ea9fba8852751e,landscape,kenney_selected,kenney_fallback_1ea077ea9fba8852751e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/siege-ram.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1f37ef23d60a812d7a82,landscape,kenney_selected,kenney_fallback_1f37ef23d60a812d7a82,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/wall-half-modular.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1f5233f191aa45ee0fa6,landscape,kenney_selected,kenney_fallback_1f5233f191aa45ee0fa6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/fence.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_1ff6ec99349ffd4dc12f,landscape,kenney_selected,kenney_fallback_1ff6ec99349ffd4dc12f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/flag-pennant.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_207631d3a522eb61af03,landscape,kenney_selected,kenney_fallback_207631d3a522eb61af03,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/door.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_20e24199d2cc2160517c,landscape,kenney_selected,kenney_fallback_20e24199d2cc2160517c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-square-base-border.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_20f2b428342c8f4cd848,landscape,kenney_selected,kenney_fallback_20f2b428342c8f4cd848,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/wall-corner-half-tower.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_2106c4519d98c06f2b9f,landscape,kenney_selected,kenney_fallback_2106c4519d98c06f2b9f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/wall-corner.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_2160e58fa29beddea9c7,landscape,kenney_selected,kenney_fallback_2160e58fa29beddea9c7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/siege-tower.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_220dd9f774ac933bf788,landscape,kenney_selected,kenney_fallback_220dd9f774ac933bf788,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-square-top-roof.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_23920dfd0c7bb989e6bb,landscape,kenney_selected,kenney_fallback_23920dfd0c7bb989e6bb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/tree-log.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
